policy_id,region_code,current_rain,claim_probability,risk_tier,final_premium
POL009555,C14,0.0,0.01,Low Risk,11000.0
POL002068,C8,0.0,0.0,Low Risk,10000.0
POL014229,C12,0.0,0.01,Low Risk,11000.0
POL054363,C3,0.0,0.0,Low Risk,10000.0
POL042954,C2,0.0,0.0,Low Risk,10000.0
POL015235,C12,0.0,0.0,Low Risk,10000.0
POL016524,C5,5.8,0.01,Low Risk,11000.0
POL007858,C19,0.2,0.73,High Risk,83000.0
POL021306,C8,0.0,0.0,Low Risk,10000.0
POL004770,C5,5.8,0.04,Low Risk,14000.0
POL019747,C13,0.0,0.0,Low Risk,10000.0
POL015011,C8,0.0,0.0,Low Risk,10000.0
POL031203,C14,0.0,0.22,High Risk,32000.0
POL024642,C2,0.0,0.0,Low Risk,10000.0
POL029457,C14,0.0,0.01,Low Risk,11000.0
POL040089,C12,0.0,0.05,Low Risk,15000.0
POL037840,C17,0.0,0.0,Low Risk,10000.0
POL023206,C19,0.2,0.0,Low Risk,10000.0
POL009995,C8,0.0,0.0,Low Risk,10000.0
POL037114,C8,0.0,0.04,Low Risk,14000.0
POL055020,C8,0.0,0.0,Low Risk,10000.0
POL031338,C9,0.0,0.0,Low Risk,10000.0
POL043857,C5,5.8,0.01,Low Risk,11000.0
POL040822,C5,5.8,0.0,Low Risk,10000.0
POL053901,C8,0.0,0.0,Low Risk,10000.0
POL020632,C3,0.0,0.15,Moderate,25000.0
POL015128,C2,0.0,0.0,Low Risk,10000.0
POL016619,C3,0.0,0.01,Low Risk,11000.0
POL030773,C16,0.0,0.0,Low Risk,10000.0
POL024556,C10,0.0,0.03,Low Risk,13000.0
POL000227,C5,5.8,0.0,Low Risk,10000.0
POL056668,C5,5.8,0.0,Low Risk,10000.0
POL051596,C2,0.0,0.6793603993770401,High Risk,77936.039937704
POL056156,C9,0.0,0.01,Low Risk,11000.0
POL028996,C10,0.0,0.01,Low Risk,11000.0
POL034242,C8,0.0,0.01,Low Risk,11000.0
POL045439,C13,0.0,0.06,Moderate,16000.0
POL013592,C3,0.0,0.02,Low Risk,12000.0
POL011491,C2,0.0,0.01,Low Risk,11000.0
POL047248,C3,0.0,0.0,Low Risk,10000.0
POL005639,C8,0.0,0.05,Low Risk,15000.0
POL044893,C2,0.0,0.02,Low Risk,12000.0
POL028678,C10,0.0,0.01,Low Risk,11000.0
POL055637,C3,0.0,0.04,Low Risk,14000.0
POL001224,C2,0.0,0.01,Low Risk,11000.0
POL046587,C10,0.0,0.0,Low Risk,10000.0
POL012117,C14,0.0,0.0,Low Risk,10000.0
POL001247,C13,0.0,0.01,Low Risk,11000.0
POL007766,C8,0.0,0.04,Low Risk,14000.0
POL051765,C3,0.0,0.00936039937704,Low Risk,10936.039937704001
POL034092,C13,0.0,0.0,Low Risk,10000.0
POL011730,C1,12.5,0.0,Low Risk,10000.0
POL027516,C9,0.0,0.0,Low Risk,10000.0
POL004717,C3,0.0,0.0,Low Risk,10000.0
POL009488,C2,0.0,0.02,Low Risk,12000.0
POL034614,C8,0.0,0.07,Moderate,17000.0
POL032106,C10,0.0,0.01,Low Risk,11000.0
POL004194,C17,0.0,0.36,High Risk,46000.0
POL031968,C5,5.8,0.0,Low Risk,10000.0
POL012498,C8,0.0,0.65,High Risk,75000.0
POL008517,C5,5.8,0.32,High Risk,42000.0
POL016955,C19,0.2,0.04,Low Risk,14000.0
POL044170,C8,0.0,0.66,High Risk,76000.0
POL005672,C8,0.0,0.11,Moderate,21000.0
POL024334,C5,5.8,0.02,Low Risk,12000.0
POL019378,C8,0.0,0.0,Low Risk,10000.0
POL032725,C8,0.0,0.03,Low Risk,13000.0
POL048951,C1,12.5,0.0,Low Risk,10000.0
POL011399,C10,0.0,0.02,Low Risk,12000.0
POL041734,C8,0.0,0.05,Low Risk,15000.0
POL035575,C2,0.0,0.03,Low Risk,13000.0
POL029029,C8,0.0,0.0,Low Risk,10000.0
POL054740,C2,0.0,0.0,Low Risk,10000.0
POL000076,C12,0.0,0.01,Low Risk,11000.0
POL049987,C7,0.0,0.02,Low Risk,12000.0
POL020196,C13,0.0,0.06,Moderate,16000.0
POL025918,C3,0.0,0.0,Low Risk,10000.0
POL016147,C2,0.0,0.01,Low Risk,11000.0
POL036098,C3,0.0,0.04,Low Risk,14000.0
POL020250,C8,0.0,0.05,Low Risk,15000.0
POL028733,C11,0.0,0.0,Low Risk,10000.0
POL037174,C7,0.0,0.0,Low Risk,10000.0
POL011612,C12,0.0,0.1,Moderate,20000.0
POL048917,C12,0.0,0.04,Low Risk,14000.0
POL055300,C4,0.0,0.01,Low Risk,11000.0
POL015978,C8,0.0,0.0,Low Risk,10000.0
POL047374,C9,0.0,0.11,Moderate,21000.0
POL006783,C5,5.8,0.0,Low Risk,10000.0
POL016315,C9,0.0,0.0,Low Risk,10000.0
POL052899,C2,0.0,0.01,Low Risk,11000.0
POL023064,C2,0.0,0.0495125044716901,Low Risk,14951.250447169012
POL053033,C9,0.0,0.06,Moderate,16000.0
POL024523,C8,0.0,0.0,Low Risk,10000.0
POL023385,C2,0.0,0.0,Low Risk,10000.0
POL016423,C14,0.0,0.01,Low Risk,11000.0
POL008107,C7,0.0,0.0,Low Risk,10000.0
POL031219,C8,0.0,0.0297339497983325,Low Risk,12973.39497983325
POL033294,C3,0.0,0.12,Moderate,22000.0
POL040945,C8,0.0,0.04,Low Risk,14000.0
POL050691,C5,5.8,0.0,Low Risk,10000.0
POL042390,C8,0.0,0.0,Low Risk,10000.0
POL023486,C9,0.0,0.0,Low Risk,10000.0
POL042613,C7,0.0,0.0,Low Risk,10000.0
POL020390,C14,0.0,0.01,Low Risk,11000.0
POL040901,C8,0.0,0.01,Low Risk,11000.0
POL005858,C13,0.0,0.04,Low Risk,14000.0
POL035973,C6,0.1,0.01,Low Risk,11000.0
POL023662,C14,0.0,0.0,Low Risk,10000.0
POL020876,C6,0.1,0.58,High Risk,68000.0
POL044609,C3,0.0,0.51,High Risk,61000.0
POL044146,C2,0.0,0.04,Low Risk,14000.0
POL016865,C8,0.0,0.0,Low Risk,10000.0
POL046652,C6,0.1,0.0,Low Risk,10000.0
POL013234,C5,5.8,0.0,Low Risk,10000.0
POL023665,C2,0.0,0.0,Low Risk,10000.0
POL024390,C3,0.0,0.1593603993770401,High Risk,25936.03993770401
POL003188,C8,0.0,0.119030033969538,Moderate,21903.003396953798
POL010496,C13,0.0,0.0,Low Risk,10000.0
POL034349,C9,0.0,0.0,Low Risk,10000.0
POL009958,C8,0.0,0.02,Low Risk,12000.0
POL039281,C2,0.0,0.01,Low Risk,11000.0
POL012346,C22,0.9,0.05,Low Risk,15000.0
POL018866,C1,12.5,0.0,Low Risk,10000.0
POL038045,C8,0.0,0.68,High Risk,78000.0
POL044343,C2,0.0,0.0,Low Risk,10000.0
POL000272,C16,0.0,0.0190300339695379,Low Risk,11903.00339695379
POL041961,C8,0.0,0.02,Low Risk,12000.0
POL033854,C9,0.0,0.0,Low Risk,10000.0
POL038817,C17,0.0,0.01,Low Risk,11000.0
POL033309,C3,0.0,0.01,Low Risk,11000.0
POL012002,C3,0.0,0.01,Low Risk,11000.0
POL046593,C8,0.0,0.04,Low Risk,14000.0
POL015342,C8,0.0,0.02,Low Risk,12000.0
POL046726,C7,0.0,0.05,Low Risk,15000.0
POL058376,C3,0.0,0.0,Low Risk,10000.0
POL007719,C9,0.0,0.02,Low Risk,12000.0
POL048164,C5,5.8,0.0,Low Risk,10000.0
POL002792,C8,0.0,0.04,Low Risk,14000.0
POL011539,C8,0.0,0.01,Low Risk,11000.0
POL036145,C8,0.0,0.06,Moderate,16000.0
POL014569,C8,0.0,0.02,Low Risk,12000.0
POL056555,C2,0.0,0.01,Low Risk,11000.0
POL001625,C14,0.0,0.03,Low Risk,13000.0
POL011332,C5,5.8,0.0,Low Risk,10000.0
POL031651,C2,0.0,0.0,Low Risk,10000.0
POL042876,C19,0.2,0.04,Low Risk,14000.0
POL000393,C3,0.0,0.04,Low Risk,14000.0
POL051504,C8,0.0,0.0,Low Risk,10000.0
POL023379,C8,0.0,0.6442365233008135,High Risk,74423.65233008136
POL019854,C13,0.0,0.1,Moderate,20000.0
POL016114,C8,0.0,0.0696696345924979,Moderate,16966.96345924979
POL000576,C2,0.0,0.05,Low Risk,15000.0
POL017559,C8,0.0,0.04,Low Risk,14000.0
POL014656,C8,0.0,0.01936039937704,Low Risk,11936.039937704
POL010568,C8,0.0,0.02,Low Risk,12000.0
POL021166,C8,0.0,0.04,Low Risk,14000.0
POL057424,C2,0.0,0.0,Low Risk,10000.0
POL020778,C8,0.0,0.01,Low Risk,11000.0
POL008014,C8,0.0,0.02,Low Risk,12000.0
POL035874,C10,0.0,0.0,Low Risk,10000.0
POL008071,C8,0.0,0.02,Low Risk,12000.0
POL022312,C19,0.2,0.0,Low Risk,10000.0
POL026217,C13,0.0,0.0,Low Risk,10000.0
POL049069,C2,0.0,0.21,High Risk,31000.0
POL057325,C5,5.8,0.0,Low Risk,10000.0
POL053888,C8,0.0,0.06,Moderate,16000.0
POL048945,C3,0.0,0.0,Low Risk,10000.0
POL029614,C5,5.8,0.0,Low Risk,10000.0
POL014100,C8,0.0,0.0,Low Risk,10000.0
POL011417,C13,0.0,0.03,Low Risk,13000.0
POL030648,C8,0.0,0.08,Moderate,18000.0
POL047798,C8,0.0,0.0,Low Risk,10000.0
POL021184,C8,0.0,0.01,Low Risk,11000.0
POL030279,C8,0.0,0.01,Low Risk,11000.0
POL058249,C14,0.0,0.0,Low Risk,10000.0
POL015893,C1,12.5,0.05,Low Risk,15000.0
POL026916,C8,0.0,0.01,Low Risk,11000.0
POL044502,C8,0.0,0.0,Low Risk,10000.0
POL040192,C5,5.8,0.28,High Risk,38000.0
POL024779,C5,5.8,0.0,Low Risk,10000.0
POL008706,C8,0.0,0.0,Low Risk,10000.0
POL033788,C8,0.0,0.03,Low Risk,13000.0
POL045006,C7,0.0,0.02,Low Risk,12000.0
POL024457,C5,5.8,0.01,Low Risk,11000.0
POL002540,C5,5.8,0.02,Low Risk,12000.0
POL046632,C2,0.0,0.03,Low Risk,13000.0
POL041592,C8,0.0,0.61,High Risk,71000.0
POL029766,C8,0.0,0.05,Low Risk,15000.0
POL031674,C8,0.0,0.64,High Risk,74000.0
POL020620,C8,0.0,0.13,Moderate,23000.0
POL041457,C8,0.0,0.08,Moderate,18000.0
POL028431,C15,0.0,0.02,Low Risk,12000.0
POL045874,C3,0.0,0.06,Moderate,16000.0
POL003727,C8,0.0,0.09,Moderate,19000.0
POL057900,C8,0.0,0.64,High Risk,74000.0
POL007627,C8,0.0,0.0,Low Risk,10000.0
POL011043,C12,0.0,0.05,Low Risk,15000.0
POL006239,C1,12.5,0.0,Low Risk,10000.0
POL043193,C2,0.0,0.01,Low Risk,11000.0
POL047560,C12,0.0,0.13,Moderate,23000.0
POL057341,C8,0.0,0.09,Moderate,19000.0
POL044898,C8,0.0,0.01,Low Risk,11000.0
POL012557,C9,0.0,0.0,Low Risk,10000.0
POL019379,C12,0.0,0.0,Low Risk,10000.0
POL012051,C5,5.8,0.01,Low Risk,11000.0
POL054955,C5,5.8,0.12,Moderate,22000.0
POL024129,C9,0.0,0.0,Low Risk,10000.0
POL050894,C14,0.0,0.03,Low Risk,13000.0
POL035028,C8,0.0,0.69,High Risk,79000.0
POL022945,C17,0.0,0.03,Low Risk,13000.0
POL029778,C10,0.0,0.01,Low Risk,11000.0
POL001147,C2,0.0,0.0,Low Risk,10000.0
POL029487,C12,0.0,0.0,Low Risk,10000.0
POL022834,C8,0.0,0.03,Low Risk,13000.0
POL022525,C13,0.0,0.01,Low Risk,11000.0
POL002067,C5,5.8,0.67,High Risk,77000.0
POL023664,C11,0.0,0.11,Moderate,21000.0
POL030605,C3,0.0,0.74,High Risk,84000.0
POL006526,C13,0.0,0.08,Moderate,18000.0
POL040830,C8,0.0,0.0795643106793294,Moderate,17956.43106793294
POL029731,C14,0.0,0.01,Low Risk,11000.0
POL020402,C14,0.0,0.04,Low Risk,14000.0
POL033042,C8,0.0,0.05,Low Risk,15000.0
POL020882,C3,0.0,0.0,Low Risk,10000.0
POL029034,C8,0.0,0.0,Low Risk,10000.0
POL044611,C3,0.0,0.03,Low Risk,13000.0
POL011844,C5,5.8,0.0,Low Risk,10000.0
POL056349,C5,5.8,0.0,Low Risk,10000.0
POL039822,C10,0.0,0.0,Low Risk,10000.0
POL024031,C8,0.0,0.01,Low Risk,11000.0
POL018700,C3,0.0,0.0,Low Risk,10000.0
POL031195,C3,0.0,0.0,Low Risk,10000.0
POL013231,C8,0.0,0.04,Low Risk,14000.0
POL005931,C8,0.0,0.01,Low Risk,11000.0
POL053800,C8,0.0,0.01,Low Risk,11000.0
POL025184,C7,0.0,0.03,Low Risk,13000.0
POL038631,C8,0.0,0.03,Low Risk,13000.0
POL043651,C9,0.0,0.611768066329653,High Risk,71176.8066329653
POL055284,C10,0.0,0.0,Low Risk,10000.0
POL030718,C5,5.8,0.0,Low Risk,10000.0
POL014654,C8,0.0,0.08,Moderate,18000.0
POL021691,C8,0.0,0.0,Low Risk,10000.0
POL058423,C19,0.2,0.01,Low Risk,11000.0
POL030579,C13,0.0,0.02,Low Risk,12000.0
POL051007,C13,0.0,0.04,Low Risk,14000.0
POL046263,C19,0.2,0.02,Low Risk,12000.0
POL035324,C21,0.0,0.0,Low Risk,10000.0
POL011253,C8,0.0,0.14,Moderate,24000.000000000004
POL045047,C2,0.0,0.74,High Risk,84000.0
POL028126,C2,0.0,0.0,Low Risk,10000.0
POL029185,C5,5.8,0.03,Low Risk,13000.0
POL039438,C5,5.8,0.01,Low Risk,11000.0
POL054161,C3,0.0,0.0,Low Risk,10000.0
POL035786,C12,0.0,0.07,Moderate,17000.0
POL002059,C3,0.0,0.0,Low Risk,10000.0
POL038135,C2,0.0,0.02936039937704,Low Risk,12936.039937704
POL032090,C2,0.0,0.0,Low Risk,10000.0
POL050578,C5,5.8,0.01,Low Risk,11000.0
POL045079,C11,0.0,0.0,Low Risk,10000.0
POL035775,C8,0.0,0.03,Low Risk,13000.0
POL017406,C9,0.0,0.0,Low Risk,10000.0
POL047788,C8,0.0,0.03,Low Risk,13000.0
POL016947,C8,0.0,0.04,Low Risk,14000.0
POL026645,C5,5.8,0.03,Low Risk,13000.0
POL027821,C8,0.0,0.0,Low Risk,10000.0
POL023837,C1,12.5,0.0,Low Risk,10000.0
POL032618,C2,0.0,0.04,Low Risk,14000.0
POL014407,C13,0.0,0.01,Low Risk,11000.0
POL048492,C14,0.0,0.04,Low Risk,14000.0
POL014432,C3,0.0,0.0,Low Risk,10000.0
POL031748,C8,0.0,0.0,Low Risk,10000.0
POL023085,C8,0.0,0.0096696345924979,Low Risk,10966.96345924979
POL048586,C10,0.0,0.0,Low Risk,10000.0
POL035661,C8,0.0,0.01,Low Risk,11000.0
POL051630,C3,0.0,0.1487976980609973,Moderate,24879.769806099728
POL057269,C13,0.0,0.0,Low Risk,10000.0
POL019013,C10,0.0,0.0,Low Risk,10000.0
POL019192,C3,0.0,0.02,Low Risk,12000.0
POL046873,C3,0.0,0.0,Low Risk,10000.0
POL057080,C14,0.0,0.01,Low Risk,11000.0
POL005789,C12,0.0,0.01,Low Risk,11000.0
POL049863,C14,0.0,0.01,Low Risk,11000.0
POL007963,C5,5.8,0.09,Moderate,19000.0
POL033632,C2,0.0,0.0,Low Risk,10000.0
POL048240,C15,0.0,0.06,Moderate,16000.0
POL024454,C8,0.0,0.01,Low Risk,11000.0
POL038338,C11,0.0,0.0,Low Risk,10000.0
POL006338,C4,0.0,0.12,Moderate,22000.0
POL005080,C5,5.8,0.0,Low Risk,10000.0
POL000605,C5,5.8,0.0480811981311202,Low Risk,14808.11981311202
POL001355,C14,0.0,0.0,Low Risk,10000.0
POL028904,C19,0.2,0.07,Moderate,17000.0
POL050695,C3,0.0,0.08,Moderate,18000.0
POL007482,C8,0.0,0.02,Low Risk,12000.0
POL056157,C2,0.0,0.04,Low Risk,14000.0
POL015069,C3,0.0,0.16,High Risk,26000.0
POL026609,C9,0.0,0.01,Low Risk,11000.0
POL008336,C3,0.0,0.0,Low Risk,10000.0
POL003556,C16,0.0,0.38,High Risk,48000.0
POL028874,C7,0.0,0.0587207987540801,Moderate,15872.07987540801
POL009157,C8,0.0,0.01,Low Risk,11000.0
POL052730,C2,0.0,0.06,Moderate,16000.0
POL007368,C2,0.0,0.06,Moderate,16000.0
POL043232,C7,0.0,0.05,Low Risk,15000.0
POL034051,C8,0.0,0.0,Low Risk,10000.0
POL034658,C2,0.0,0.13,Moderate,23000.0
POL033936,C3,0.0,0.1124427409564315,Moderate,21244.274095643148
POL016196,C5,5.8,0.0,Low Risk,10000.0
POL011639,C5,5.8,0.01,Low Risk,11000.0
POL044267,C10,0.0,0.0,Low Risk,10000.0
POL018462,C8,0.0,0.01,Low Risk,11000.0
POL038637,C21,0.0,0.0596696345924979,Moderate,15966.96345924979
POL040071,C19,0.2,0.03,Low Risk,13000.0
POL020411,C13,0.0,0.02,Low Risk,12000.0
POL024881,C5,5.8,0.0,Low Risk,10000.0
POL032224,C14,0.0,0.0,Low Risk,10000.0
POL011893,C13,0.0,0.02,Low Risk,12000.0
POL035652,C9,0.0,0.1587976980609974,High Risk,25879.76980609974
POL017884,C8,0.0,0.04,Low Risk,14000.0
POL008078,C5,5.8,0.0,Low Risk,10000.0
POL017993,C17,0.0,0.0,Low Risk,10000.0
POL053285,C21,0.0,0.03,Low Risk,13000.0
POL024415,C3,0.0,0.0,Low Risk,10000.0
POL036747,C3,0.0,0.0,Low Risk,10000.0
POL009797,C3,0.0,0.0,Low Risk,10000.0
POL047081,C9,0.0,0.06,Moderate,16000.0
POL019231,C13,0.0,0.12,Moderate,22000.0
POL017758,C10,0.0,0.02,Low Risk,12000.0
POL036264,C3,0.0,0.0,Low Risk,10000.0
POL035114,C5,5.8,0.0,Low Risk,10000.0
POL054511,C8,0.0,0.0,Low Risk,10000.0
POL032676,C19,0.2,0.0,Low Risk,10000.0
POL043541,C8,0.0,0.09,Moderate,19000.0
POL007472,C10,0.0,0.01,Low Risk,11000.0
POL056109,C5,5.8,0.0,Low Risk,10000.0
POL048052,C8,0.0,0.13,Moderate,23000.0
POL036419,C5,5.8,0.01,Low Risk,11000.0
POL043591,C11,0.0,0.0,Low Risk,10000.0
POL034412,C8,0.0,0.0,Low Risk,10000.0
POL039075,C8,0.0,0.01,Low Risk,11000.0
POL026599,C8,0.0,0.05,Low Risk,15000.0
POL054467,C13,0.0,0.01,Low Risk,11000.0
POL042150,C9,0.0,0.07,Moderate,17000.0
POL055256,C19,0.2,0.01,Low Risk,11000.0
POL028982,C8,0.0,0.0,Low Risk,10000.0
POL023259,C2,0.0,0.04,Low Risk,14000.0
POL030468,C3,0.0,0.01,Low Risk,11000.0
POL004597,C13,0.0,0.01,Low Risk,11000.0
POL002237,C2,0.0,0.01,Low Risk,11000.0
POL003043,C17,0.0,0.31,High Risk,41000.0
POL050534,C2,0.0,0.0,Low Risk,10000.0
POL031986,C8,0.0,0.03936039937704,Low Risk,13936.039937704
POL011363,C14,0.0,0.03,Low Risk,13000.0
POL038232,C13,0.0,0.01,Low Risk,11000.0
POL028511,C8,0.0,0.01,Low Risk,11000.0
POL013441,C5,5.8,0.01,Low Risk,11000.0
POL047461,C2,0.0,0.0,Low Risk,10000.0
POL050845,C8,0.0,0.02,Low Risk,12000.0
POL023452,C8,0.0,0.22,High Risk,32000.0
POL004890,C2,0.0,0.06,Moderate,16000.0
POL000402,C13,0.0,0.0,Low Risk,10000.0
POL005878,C8,0.0,0.04,Low Risk,14000.0
POL000002,C2,0.0,0.06,Moderate,16000.0
POL048328,C14,0.0,0.0375184968150775,Low Risk,13751.84968150775
POL031769,C14,0.0,0.71,High Risk,81000.0
POL020498,C19,0.2,0.04,Low Risk,14000.0
POL050277,C8,0.0,0.68,High Risk,78000.0
POL015259,C8,0.0,0.0,Low Risk,10000.0
POL001888,C5,5.8,0.01,Low Risk,11000.0
POL005891,C2,0.0,0.07,Moderate,17000.0
POL051233,C3,0.0,0.0,Low Risk,10000.0
POL003621,C5,5.8,0.02,Low Risk,12000.0
POL011967,C13,0.0,0.01,Low Risk,11000.0
POL042492,C5,5.8,0.06,Moderate,16000.0
POL043781,C2,0.0,0.05,Low Risk,15000.0
POL047968,C7,0.0,0.01,Low Risk,11000.0
POL019484,C8,0.0,0.01,Low Risk,11000.0
POL018413,C12,0.0,0.58,High Risk,68000.0
POL057342,C5,5.8,0.02,Low Risk,12000.0
POL010750,C14,0.0,0.03,Low Risk,13000.0
POL041914,C14,0.0,0.0,Low Risk,10000.0
POL038450,C2,0.0,0.64,High Risk,74000.0
POL013366,C8,0.0,0.19,High Risk,29000.0
POL037923,C14,0.0,0.05,Low Risk,15000.0
POL028924,C5,5.8,0.08,Moderate,18000.0
POL023729,C6,0.1,0.03,Low Risk,13000.0
POL047102,C13,0.0,0.02,Low Risk,12000.0
POL016020,C2,0.0,0.05,Low Risk,15000.0
POL050990,C2,0.0,0.0,Low Risk,10000.0
POL038673,C7,0.0,0.02,Low Risk,12000.0
POL037376,C8,0.0,0.13,Moderate,23000.0
POL034812,C14,0.0,0.02,Low Risk,12000.0
POL045350,C3,0.0,0.0,Low Risk,10000.0
POL032401,C8,0.0,0.05,Low Risk,15000.0
POL041822,C7,0.0,0.03,Low Risk,13000.0
POL035224,C6,0.1,0.0,Low Risk,10000.0
POL053447,C5,5.8,0.16,High Risk,26000.0
POL029035,C14,0.0,0.25,High Risk,35000.0
POL020379,C3,0.0,0.0,Low Risk,10000.0
POL007107,C13,0.0,0.02,Low Risk,12000.0
POL048731,C2,0.0,0.12,Moderate,22000.0
POL044985,C8,0.0,0.0,Low Risk,10000.0
POL023544,C8,0.0,0.04,Low Risk,14000.0
POL017008,C5,5.8,0.08,Moderate,18000.0
POL024668,C3,0.0,0.02,Low Risk,12000.0
POL046333,C1,12.5,0.0,Low Risk,10000.0
POL015817,C8,0.0,0.03,Low Risk,13000.0
POL007629,C9,0.0,0.0,Low Risk,10000.0
POL006217,C8,0.0,0.0,Low Risk,10000.0
POL041578,C5,5.8,0.16,High Risk,26000.0
POL027678,C13,0.0,0.1,Moderate,20000.0
POL000654,C8,0.0,0.01,Low Risk,11000.0
POL035348,C8,0.0,0.05,Low Risk,15000.0
POL047279,C19,0.2,0.02,Low Risk,12000.0
POL027059,C13,0.0,0.0,Low Risk,10000.0
POL006164,C9,0.0,0.0,Low Risk,10000.0
POL027788,C8,0.0,0.08,Moderate,18000.0
POL005474,C8,0.0,0.11,Moderate,21000.0
POL003332,C1,12.5,0.02,Low Risk,12000.0
POL000567,C21,0.0,0.11,Moderate,21000.0
POL045892,C9,0.0,0.01,Low Risk,11000.0
POL058292,C2,0.0,0.13,Moderate,23000.0
POL050654,C13,0.0,0.0,Low Risk,10000.0
POL058142,C8,0.0,0.08,Moderate,18000.0
POL052600,C10,0.0,0.0,Low Risk,10000.0
POL018080,C11,0.0,0.09,Moderate,19000.0
POL053636,C12,0.0,0.0,Low Risk,10000.0
POL031928,C8,0.0,0.0,Low Risk,10000.0
POL050132,C10,0.0,0.0,Low Risk,10000.0
POL032620,C9,0.0,0.0,Low Risk,10000.0
POL005959,C7,0.0,0.0,Low Risk,10000.0
POL006891,C5,5.8,0.0,Low Risk,10000.0
POL041589,C1,12.5,0.76,High Risk,86000.0
POL029510,C3,0.0,0.1,Moderate,20000.0
POL002676,C10,0.0,0.01,Low Risk,11000.0
POL027794,C8,0.0,0.01,Low Risk,11000.0
POL009600,C8,0.0,0.01,Low Risk,11000.0
POL031963,C13,0.0,0.08,Moderate,18000.0
POL034274,C5,5.8,0.03,Low Risk,13000.0
POL005911,C11,0.0,0.0,Low Risk,10000.0
POL035300,C3,0.0,0.0,Low Risk,10000.0
POL010052,C9,0.0,0.02,Low Risk,12000.0
POL004643,C5,5.8,0.13,Moderate,23000.0
POL033394,C5,5.8,0.04,Low Risk,14000.0
POL001044,C8,0.0,0.01,Low Risk,11000.0
POL009801,C3,0.0,0.0,Low Risk,10000.0
POL016620,C5,5.8,0.01,Low Risk,11000.0
POL029320,C9,0.0,0.0,Low Risk,10000.0
POL023699,C8,0.0,0.0,Low Risk,10000.0
POL042771,C8,0.0,0.01,Low Risk,11000.0
POL018802,C8,0.0,0.04,Low Risk,14000.0
POL049591,C13,0.0,0.01,Low Risk,11000.0
POL007823,C3,0.0,0.05,Low Risk,15000.0
POL014133,C2,0.0,0.11,Moderate,21000.0
POL003322,C10,0.0,0.0,Low Risk,10000.0
POL010233,C11,0.0,0.0,Low Risk,10000.0
POL006540,C14,0.0,0.01,Low Risk,11000.0
POL043932,C3,0.0,0.0,Low Risk,10000.0
POL036958,C10,0.0,0.03,Low Risk,13000.0
POL000920,C5,5.8,0.06,Moderate,16000.0
POL017915,C3,0.0,0.08,Moderate,18000.0
POL010471,C1,12.5,0.01,Low Risk,11000.0
POL044384,C2,0.0,0.0,Low Risk,10000.0
POL042817,C3,0.0,0.0,Low Risk,10000.0
POL033923,C8,0.0,0.0,Low Risk,10000.0
POL052088,C8,0.0,0.74,High Risk,84000.0
POL021903,C10,0.0,0.0,Low Risk,10000.0
POL040766,C10,0.0,0.0,Low Risk,10000.0
POL034786,C5,5.8,0.0,Low Risk,10000.0
POL045746,C8,0.0,0.1,Moderate,20000.0
POL036709,C7,0.0,0.0,Low Risk,10000.0
POL050697,C12,0.0,0.05,Low Risk,15000.0
POL041032,C5,5.8,0.11,Moderate,21000.0
POL031098,C13,0.0,0.01,Low Risk,11000.0
POL002991,C5,5.8,0.0,Low Risk,10000.0
POL009753,C5,5.8,0.0,Low Risk,10000.0
POL056756,C8,0.0,0.02,Low Risk,12000.0
POL035015,C10,0.0,0.06,Moderate,16000.0
POL025620,C5,5.8,0.01,Low Risk,11000.0
POL029426,C8,0.0,0.08,Moderate,18000.0
POL049297,C9,0.0,0.0,Low Risk,10000.0
POL054838,C8,0.0,0.0,Low Risk,10000.0
POL033691,C9,0.0,0.07,Moderate,17000.0
POL052204,C3,0.0,0.01,Low Risk,11000.0
POL039876,C8,0.0,0.0,Low Risk,10000.0
POL016353,C14,0.0,0.0,Low Risk,10000.0
POL042956,C14,0.0,0.0,Low Risk,10000.0
POL003891,C5,5.8,0.03,Low Risk,13000.0
POL004339,C13,0.0,0.28,High Risk,38000.0
POL005183,C2,0.0,0.0,Low Risk,10000.0
POL019791,C8,0.0,0.0,Low Risk,10000.0
POL057448,C8,0.0,0.16,High Risk,26000.0
POL030955,C8,0.0,0.06,Moderate,16000.0
POL020323,C8,0.0,0.01,Low Risk,11000.0
POL028595,C15,0.0,0.01,Low Risk,11000.0
POL052644,C3,0.0,0.13,Moderate,23000.0
POL056719,C7,0.0,0.0,Low Risk,10000.0
POL046365,C7,0.0,0.02,Low Risk,12000.0
POL056894,C8,0.0,0.0,Low Risk,10000.0
POL029147,C8,0.0,0.0,Low Risk,10000.0
POL048822,C8,0.0,0.0,Low Risk,10000.0
POL003644,C13,0.0,0.69,High Risk,79000.0
POL009772,C4,0.0,0.0,Low Risk,10000.0
POL049731,C9,0.0,0.07,Moderate,17000.0
POL057499,C3,0.0,0.0,Low Risk,10000.0
POL010918,C17,0.0,0.01,Low Risk,11000.0
POL039661,C15,0.0,0.38,High Risk,48000.0
POL050857,C14,0.0,0.03,Low Risk,13000.0
POL039267,C7,0.0,0.01,Low Risk,11000.0
POL054923,C13,0.0,0.11,Moderate,21000.0
POL045977,C5,5.8,0.05,Low Risk,15000.0
POL055688,C10,0.0,0.01,Low Risk,11000.0
POL004897,C2,0.0,0.04,Low Risk,14000.0
POL007628,C8,0.0,0.63,High Risk,73000.0
POL053325,C13,0.0,0.0,Low Risk,10000.0
